counter	SMILES (prior)	SMILES (after) round trip:
911	ON=C(/C(=C/Cc1cc([nH]c1O)C)/CC/C=C\C(=O)C1=CC(=O)C(=CC1=O)/C=C\C=C\C(=O)O)O	ON=C(C(=CCc1cc([nH]c1O)C)CCC=CC(=O)C1=CC(=O)C(=CC1=O)C=CC=CC(=O)O)O
912	CCCOc1cccc(c1[C@H](O)C)[C@@H](CCC(=O)OCCCC(=O)O)O	CCCOc1cccc(c1C(O)C)C(CCC(=O)OCCCC(=O)O)O
914	OC(=O)CC(=NCC(=O)/C=C/Nc1ccccc1)SC(=O)CCCCCC(=O)OC(=O)C	OC(=O)CC(=NCC(=O)C=CNc1ccccc1)SC(=O)CCCCCC(=O)OC(=O)C
915	CCc1cc(CN)c2c(c1)c(O)c1c3c2c2CCCCc2cc3[C@@H](C=C1)OC	CCc1cc(CN)c2c(c1)c(O)c1c3c2c2CCCCc2cc3C(C=C1)OC
916	N#CCCc1ccc(c(c1)C)C(=O)NC(=O)[C@H](C(=O)NC(=O)O)NC(=O)C	N#CCCc1ccc(c(c1)C)C(=O)NC(=O)C(C(=O)NC(=O)O)NC(=O)C
917	CON=C(c1cccc2c1CC=C(C2)[C@H](c1ccc2c(c1)[C@@H](O)C[C@@H](C2)O)C)O	CON=C(c1cccc2c1CC=C(C2)C(c1ccc2c(c1)C(O)CC(C2)O)C)O
918	OC(=O)[C@H]1C=CC[C@H]2C1=CCc1c2nc2c(c1)cccc2	OC(=O)C1C=CCC2C1=CCc1c2nc2c(c1)cccc2
919	CCN/C=C(/C(=O)C(=C)Nc1cc(O)cc(c1)Cl)\C(=O)O	CCNC=C(C(=O)C(=C)Nc1cc(O)cc(c1)Cl)C(=O)O
920	CC(/C=C(\NC(=O)c1cccc2c1c(ccc2)C(=O)O)/C=C(\c1cc([nH]c1O)C(=O)O)/O)C	CC(C=C(NC(=O)c1cccc2c1c(ccc2)C(=O)O)C=C(c1cc([nH]c1O)C(=O)O)O)C
923	CCOC(=O)c1c(F)ccc(c1CC(=O)O)/C=C\1/C=C[C@@H]([C@H](C1)O)C(=C(C=C)C)Cl	CCOC(=O)c1c(F)ccc(c1CC(=O)O)C=C1C=CC(C(C1)O)C(=C(C=C)C)Cl
924	CC[C@@H]([C@@H]1C=CCc2c1csc2)[C@H](C(=O)CCCC(=O)O)O	CCC(C1C=CCc2c1csc2)C(C(=O)CCCC(=O)O)O
925	CCC(=O)OC[C@H]1C=C(Cc2c1c1cc(O)cc(c1[nH]2)Cl)C(=O)O	CCC(=O)OCC1C=C(Cc2c1c1cc(O)cc(c1[nH]2)Cl)C(=O)O
926	COc1cc(F)cc2c1[C@@H](C=C[C@H]2CO)[C@H](c1c(C)cccc1C(=O)O)OC(=O)CC(=O)O	COc1cc(F)cc2c1C(C=CC2CO)C(c1c(C)cccc1C(=O)O)OC(=O)CC(=O)O
930	CO[C@H]1C=C[C@H]2c3c1c(CCCC(C)C)cc(c3CCC2)CCc1ccccc1	COC1C=CC2c3c1c(CCCC(C)C)cc(c3CCC2)CCc1ccccc1
931	COCC=C([C@H](c1cc(C)ccc1OC)O)C(=O)NC(=O)C(=C[C@@H](C(=O)O)O)C(=O)O	COCC=C(C(c1cc(C)ccc1OC)O)C(=O)NC(=O)C(=CC(C(=O)O)O)C(=O)O
932	C/C=C\CCCC[C@H](C(=O)O)Cc1nccc(c1O)Cc1ccccc1	CC=CCCCCC(C(=O)O)Cc1nccc(c1O)Cc1ccccc1
934	OC(=O)CC/C=C/C(=c1c(F)cccc1=C)CC(=O)OC(=O)C	OC(=O)CCC=CC(=c1c(F)cccc1=C)CC(=O)OC(=O)C
935	COCC1=CCc2c([C@H]1[C@H](C=C)CO)c(NC)ccc2C	COCC1=CCc2c(C1C(C=C)CO)c(NC)ccc2C
938	CCCN(C(=CC(=O)[C@@H](C(=O)NC(=O)c1c(O)[nH]c2c1cccc2C)C[C@@H](C(=O)O)O)NC)C(=O)C	CCCN(C(=CC(=O)C(C(=O)NC(=O)c1c(O)[nH]c2c1cccc2C)CC(C(=O)O)O)NC)C(=O)C
939	O=C([C@@H](C(=O)c1c(O)nc(c2c1CC=C[C@H]2O)O)O)Nc1ccc(cc1)C(=O)O	O=C(C(C(=O)c1c(O)nc(c2c1CC=CC2O)O)O)Nc1ccc(cc1)C(=O)O
942	O=C(/C=C/c1c[nH]c(n1)N)/C=C/C(=O)c1cc([nH]c1O)/C=C\1/CC=CC=C1	O=C(C=Cc1c[nH]c(n1)N)C=CC(=O)c1cc([nH]c1O)C=C1CC=CC=C1
943	CCC1=C(C(=O)OC)[C@H](c2c(C1)c(O)ncc2)c1c[nH]c(c1)O	CCC1=C(C(=O)OC)C(c2c(C1)c(O)ncc2)c1c[nH]c(c1)O
944	OCc1c(O)n(c2c1[C@H](Br)c1cc(C(=O)O)c(cc1C2)F)Cc1ccccc1	OCc1c(O)n(c2c1C(Br)c1cc(C(=O)O)c(cc1C2)F)Cc1ccccc1
945	COc1ccc(cc1F)OC(=O)c1c(Cl)c(F)c2c(c1Cl)[C@@H](CCC(=O)O)CO2	COc1ccc(cc1F)OC(=O)c1c(Cl)c(F)c2c(c1Cl)C(CCC(=O)O)CO2
949	OCc1cc(CC(=O)O)c(c2c1c(/C=C/C(=O)NCC(=O)O)cc(c2)O)O	OCc1cc(CC(=O)O)c(c2c1c(C=CC(=O)NCC(=O)O)cc(c2)O)O
950	OC(=O)CC[C@H]1CC[C@H](C[C@@H]1O)c1c(C)[nH]c(c1C(F)(F)F)O	OC(=O)CCC1CCC(CC1O)c1c(C)[nH]c(c1C(F)(F)F)O
951	OC[C@H](c1ccc(c2c1cc1c(CC)cc(nc1c2O)O)C)C	OCC(c1ccc(c2c1cc1c(CC)cc(nc1c2O)O)C)C
954	OC(=O)[C@@H](c1ccc(nn1)O)Cc1ccc2c(c1)[nH]cc2Br	OC(=O)C(c1ccc(nn1)O)Cc1ccc2c(c1)[nH]cc2Br
957	C[C@@H](C/C=C(\C(=O)c1ccc2c3c1CC=C[C@@]3(C)C(=CC2)C[C@H](O)C)/C(=O)SC(=C)Cl)O	CC(CC=C(C(=O)c1ccc2c3c1CC=CC3(C)C(=CC2)CC(O)C)C(=O)SC(=C)Cl)O
959	CCOC(=O)c1c(O)cc(cc1C(=O)O)/C=C\C=C\C=C\[N+](=O)[O-]	CCOC(=O)c1c(O)cc(cc1C(=O)O)C=CC=CC=CN(=O)=O
960	CC(=C(c1c(C/C=C/CCOC)cccc1O)C=O)CO	CC(=C(c1c(CC=CCCOC)cccc1O)C=O)CO
961	OC(=O)N[C@@H](c1c2CC(=CCc2nc2c1CC=C(C2)C(=O)O)OC(=O)C)C(=O)O	OC(=O)NC(c1c2CC(=CCc2nc2c1CC=C(C2)C(=O)O)OC(=O)C)C(=O)O
964	COC(=O)[C@@H]1C=C[C@@H](c2c1cc(CC)cc2)C[C@H](CC(=O)NC(=O)CCC(=O)O)Cl	COC(=O)C1C=CC(c2c1cc(CC)cc2)CC(CC(=O)NC(=O)CCC(=O)O)Cl
966	OC(=O)CC(=O)Nc1c(O)c(O)c2c(c1O)CC=C([C@H]2O)C	OC(=O)CC(=O)Nc1c(O)c(O)c2c(c1O)CC=C(C2O)C
968	Oc1ccc2c(c1)[C@H](C)C(=C([C@@H]2O)C(=O)Nc1c[nH]c(c1)O)O	Oc1ccc2c(c1)C(C)C(=C(C2O)C(=O)Nc1c[nH]c(c1)O)O
972	CC[C@](c1cccc2c1cc(C(=O)O)c1c2c(CO)c(c(c1)C=O)O)(O)C	CCC(c1cccc2c1cc(C(=O)O)c1c2c(CO)c(c(c1)C=O)O)(O)C
973	OCC[C@@H](c1cc2c(CC=O)cc(cc2cc1C(=O)O)O)N(c1ccccc1)CC	OCCC(c1cc2c(CC=O)cc(cc2cc1C(=O)O)O)N(c1ccccc1)CC
974	COC1=CC2=C3CCO[C@@H]3c3c([C@H]2C[C@@H]1C)cccc3C(=O)O	COC1=CC2=C3CCOC3c3c(C2CC1C)cccc3C(=O)O
975	Oc1ccc2c(c1)[C@@H]1c3c([C@H]2O)c(O)ccc3C=C([C@@H]1O)c1c(O)[nH]c2n1c(C)cc2	Oc1ccc2c(c1)C1c3c(C2O)c(O)ccc3C=C(C1O)c1c(O)[nH]c2n1c(C)cc2
977	C/C=C\1/C=C(C[C@@H]([C@H]1c1ccc([nH]1)O)O)C(=O)OC	CC=C1C=C(CC(C1c1ccc([nH]1)O)O)C(=O)OC
978	CO[C@H]1C=CC2=CC=C([C@H]3C2=C1Cc1cn(cc31)C)O	COC1C=CC2=CC=C(C3C2=C1Cc1cn(cc31)C)O
982	OCCOc1cc(F)cc(c1C(=O)OC(=O)C=C(N/C(=C/C(=O)NCC)/O)O)O	OCCOc1cc(F)cc(c1C(=O)OC(=O)C=C(NC(=CC(=O)NCC)O)O)O
983	CCCCC(=O)NC(=O)O[C@H](c1c(O)[nH]c(c1C/C=C/C/C=C(/c1cc(F)c(cc1F)O)\Cl)C)C	CCCCC(=O)NC(=O)OC(c1c(O)[nH]c(c1CC=CCC=C(c1cc(F)c(cc1F)O)Cl)C)C
984	OC[C@H](c1cccc2c1oc1c2c(Cl)cc(c1)F)C(=O)O	OCC(c1cccc2c1oc1c2c(Cl)cc(c1)F)C(=O)O
985	CCO[C@H]1Cc2c(cccc2[C@@H]2[C@H]1C=CC(=C2)CCC(=O)O)CCC(=O)O	CCOC1Cc2c(cccc2C2C1C=CC(=C2)CCC(=O)O)CCC(=O)O
986	O[C@H]1C=C[C@H](c2c1cccc2)Oc1c(O)[nH]c2n1c1c(C)cccc1c2	OC1C=CC(c2c1cccc2)Oc1c(O)[nH]c2n1c1c(C)cccc1c2
988	CCOC(=O)/C=C/c1c(N)cc(c2c1ccnc2)[C@H](c1cc(O)ccc1O)O	CCOC(=O)C=Cc1c(N)cc(c2c1ccnc2)C(c1cc(O)ccc1O)O
989	CC1=CC[C@H](C[C@@H]1O)c1ccc(c(c1CCC(C)(C)C)O)O	CC1=CCC(CC1O)c1ccc(c(c1CCC(C)(C)C)O)O
990	O[C@H]1C=CC[C@H]2C1=CCc1c2c2[nH]c3c(c2c(c1C(=O)O)O)cccc3	OC1C=CCC2C1=CCc1c2c2[nH]c3c(c2c(c1C(=O)O)O)cccc3
991	C/C=C(/C=C(\c1cc(O)c2c(c1)[nH]c(c2)O)/Cl)\F	CC=C(C=C(c1cc(O)c2c(c1)[nH]c(c2)O)Cl)F
994	CCCc1cc(OC)c2c(c1)c(C)c([nH]2)NC(=O)[C@H](C(=O)O)N	CCCc1cc(OC)c2c(c1)c(C)c([nH]2)NC(=O)C(C(=O)O)N
997	CC(C1=C[C@@H](C(=O)O)c2c([C@H]1Oc1ccccc1)cccc2)C	CC(C1=CC(C(=O)O)c2c(C1Oc1ccccc1)cccc2)C
1003	CO[C@@H]1CC[C@@H](c2c1c1c(cc2)[C@@H](O)C=C[C@@H]1c1cn(cc1CO)C)O	COC1CCC(c2c1c1c(cc2)C(O)C=CC1c1cn(cc1CO)C)O
1005	OCC(=O)[C@](c1ccc(cc1C(=O)CC(=O)O)Cl)(c1ccc2c(c1)c(C)c(c(c2C(=O)O)C=O)O)O	OCC(=O)C(c1ccc(cc1C(=O)CC(=O)O)Cl)(c1ccc2c(c1)c(C)c(c(c2C(=O)O)C=O)O)O
1007	O=C([C@@H](CCCc1[nH]ccc1[C@@H](CS(=O)(=O)O)C)C)NC(=O)c1ccoc1C	O=C(C(CCCc1[nH]ccc1C(CS(=O)(=O)O)C)C)NC(=O)c1ccoc1C
1008	CCO[C@@H]1C=C(C(=O)O)[C@@H](c2c1c1ccc(c(c1cc2)C)CC)O	CCOC1C=C(C(=O)O)C(c2c1c1ccc(c(c1cc2)C)CC)O
1009	CCCOC1=C(C(=O)O)C2=CCc3c([C@H]2C=C1)cc(NC=O)c(c3)CC	CCCOC1=C(C(=O)O)C2=CCc3c(C2C=C1)cc(NC=O)c(c3)CC
1014	COc1ccccc1C(=O)Nc1c(N)nc(c2c1CCC[C@@H]2O)O	COc1ccccc1C(=O)Nc1c(N)nc(c2c1CCCC2O)O
1015	OC(=O)Cc1c(CC(=O)O)cc(cc1[C@H](C(=O)O)Cc1c(C)ccn1C)C	OC(=O)Cc1c(CC(=O)O)cc(cc1C(C(=O)O)Cc1c(C)ccn1C)C
1017	OC(=O)CCCC1=C2CC=C[C@@H]2[C@@H]2C(=CCc3c2cccc3)C1	OC(=O)CCCC1=C2CC=CC2C2C(=CCc3c2cccc3)C1
1018	CCc1ccccc1[C@H](NC(=O)OC(=O)NS(=O)(=O)c1ccccc1OC)C	CCc1ccccc1C(NC(=O)OC(=O)NS(=O)(=O)c1ccccc1OC)C
1020	CCCc1cccc2c1ccc(c2O)[C@H](C(=O)O)C	CCCc1cccc2c1ccc(c2O)C(C(=O)O)C
1022	COCCc1cc(C)cc2c1[C@@H](C=CC2)c1cc(ccc1CCC(=O)O)C(=O)O	COCCc1cc(C)cc2c1C(C=CC2)c1cc(ccc1CCC(=O)O)C(=O)O
1024	CC1=Cc2cccc3c2[C@H](C1)c1ccc(cc1C3)C(=O)O	CC1=Cc2cccc3c2C(C1)c1ccc(cc1C3)C(=O)O
1025	O=CCc1cc2[C@H](NCC(=O)OC(=O)CC)C(=C(Nc2c(c1C)[C@H](CC(=O)O)C)O)O	O=CCc1cc2C(NCC(=O)OC(=O)CC)C(=C(Nc2c(c1C)C(CC(=O)O)C)O)O
1027	CCC/C=C\1/C(=C(NC[C@@H]1c1ccc2c3c1CC=C[C@@H]3C[C@@H](C2)OC(=O)NC(=O)C)C(=O)O)O	CCCC=C1C(=C(NCC1c1ccc2c3c1CC=CC3CC(C2)OC(=O)NC(=O)C)C(=O)O)O
1028	CSCc1c2CC(=CCc2c(c(c1O)CC=C)C)C/C(=C\C)/C(=O)O	CSCc1c2CC(=CCc2c(c(c1O)CC=C)C)CC(=CC)C(=O)O
1030	NC(=O)C1=CC(=O)c2c([C@@H]1O)c1[C@@H](Cl)C=C3[C@H](c1cc2)CC=CC3	NC(=O)C1=CC(=O)c2c(C1O)c1C(Cl)C=C3C(c1cc2)CC=CC3
1031	OC[C@@H]1CC[C@@H](CC1)c1ccc(c(c1CC)OC)C	OCC1CCC(CC1)c1ccc(c(c1CC)OC)C
1032	CCC(=O)OC(=O)c1cc2[C@H](F)c3cccc(c3[C@@H](c2c(c1)O)Cl)O	CCC(=O)OC(=O)c1cc2C(F)c3cccc(c3C(c2c(c1)O)Cl)O
1033	CN[C@@H]([C@@H]1C=CCc2c1c1CC=CCc1cc2)C(=CC(=O)O)O	CNC(C1C=CCc2c1c1CC=CCc1cc2)C(=CC(=O)O)O
1036	CCCCC(=O)Oc1ccc(c(c1[C@@H](Cc1ccccc1)O)CC)[C@H](C(=O)O)/C=C\C(=O)O	CCCCC(=O)Oc1ccc(c(c1C(Cc1ccccc1)O)CC)C(C(=O)O)C=CC(=O)O
1037	CC[C@@H](c1ccc(cc1CC)O)/C=C/C=C\[C@H](c1ccccc1)O	CCC(c1ccc(cc1CC)O)C=CC=CC(c1ccccc1)O
1038	CCCCCOc1ccccc1c1ccc2c(c1)[nH]cc2[C@@H](CCO)O	CCCCCOc1ccccc1c1ccc2c(c1)[nH]cc2C(CCO)O
1039	Cc1cccc(c1CNC(C)(C)C)c1nccc2c1CC=C1[C@@H]2C=CN1	Cc1cccc(c1CNC(C)(C)C)c1nccc2c1CC=C1C2C=CN1
1040	OC(=O)Cc1c[nH]c2c1cccc2[C@@H](C(=O)O)C(C)C	OC(=O)Cc1c[nH]c2c1cccc2C(C(=O)O)C(C)C
1041	CCO[C@H](c1c(O)ccc(c1[C@@H]1CCC=C[C@H]1OCC(=O)OC(C)C)O)CO	CCOC(c1c(O)ccc(c1C1CCC=CC1OCC(=O)OC(C)C)O)CO
1043	CCCCOCc1cc(O)c2c(c1O)[C@H](O)C=C([C@@H]2C(=O)ON=C(N)N)C(=O)O	CCCCOCc1cc(O)c2c(c1O)C(O)C=C(C2C(=O)ON=C(N)N)C(=O)O
1044	CC[C@H]([C@H](C(=O)O)CCc1cccc(c1)OC)/C=C\CCOC(=O)CO	CCC(C(C(=O)O)CCc1cccc(c1)OC)C=CCCOC(=O)CO
1045	CCOC(=O)[C@@H](c1cc2ccccc2c(c1)c1[nH]ccc1)C(=O)O	CCOC(=O)C(c1cc2ccccc2c(c1)c1[nH]ccc1)C(=O)O
1046	CCCOc1ccc(cc1NC(=O)O)C(=O)C(=C(C[C@@H](C(=O)O)CC)CO)C(=O)O	CCCOc1ccc(cc1NC(=O)O)C(=O)C(=C(CC(C(=O)O)CC)CO)C(=O)O
1050	COC(=O)C(=CC(=O)O)Nc1cccc(c1)[C@H](c1c(cccc1C(=C)Cl)[C@@H](C(=O)O)N)O	COC(=O)C(=CC(=O)O)Nc1cccc(c1)C(c1c(cccc1C(=C)Cl)C(C(=O)O)N)O
1051	O[C@H]1CCC[C@@H](C1)C(=Cc1cccc(c1)O)[C@@H](c1cncc(c1C)O)C(C(=O)O)C(=O)O	OC1CCCC(C1)C(=Cc1cccc(c1)O)C(c1cncc(c1C)O)C(C(=O)O)C(=O)O
1053	COCc1cc2oc(cc2c2c1CC(=C[C@H]2O)C/C=C\COC)CNC(=O)O	COCc1cc2oc(cc2c2c1CC(=CC2O)CC=CCOC)CNC(=O)O
1055	O=C(NC(=O)OC(=O)[C@H](c1ccc(c2c1cc(F)cc2O)O)C(=O)O)OCc1ccccc1	O=C(NC(=O)OC(=O)C(c1ccc(c2c1cc(F)cc2O)O)C(=O)O)OCc1ccccc1
1057	CC[C@@H]1C=CCC2=C(CSCC(=O)O)[C@@]3(c4c([C@@H]12)cccc4[C@H](C=C3)C(=O)O)O	CCC1C=CCC2=C(CSCC(=O)O)C3(c4c(C12)cccc4C(C=C3)C(=O)O)O
1058	OC(=O)[C@H](Cc1ccccc1O)Cc1ccccc1	OC(=O)C(Cc1ccccc1O)Cc1ccccc1
1060	COC(=O)/C(=C/c1ccc(c(c1)C[C@H](C(=O)O)O)CCOC(=O)C)/Cc1ccccc1	COC(=O)C(=Cc1ccc(c(c1)CC(C(=O)O)O)CCOC(=O)C)Cc1ccccc1
1061	OC[C@H](c1cnc(nc1C)NCC[C@H](N(C(C)(C)C)C)O)c1ccccc1	OCC(c1cnc(nc1C)NCCC(N(C(C)(C)C)C)O)c1ccccc1
1062	C/C=C\Cc1cc(O)c2c(c1O)c(O)c1c(c2OC(C(=O)O)C(=O)O)c(C)cc(c1O)O	CC=CCc1cc(O)c2c(c1O)c(O)c1c(c2OC(C(=O)O)C(=O)O)c(C)cc(c1O)O
1063	C=CCN([C@H]1C=CCc2c1cccc2[C@H](C1=CC(=CCC1)C=C(Cc1ccc(cc1)C)C)O)C	C=CCN(C1C=CCc2c1cccc2C(C1=CC(=CCC1)C=C(Cc1ccc(cc1)C)C)O)C
1064	COC/C(=C\C(=O)NC(=O)C)/C=C\c1cc(O)cc(c1C(=O)NC(=O)CC(=O)O)C(=O)O	COCC(=CC(=O)NC(=O)C)C=Cc1cc(O)cc(c1C(=O)NC(=O)CC(=O)O)C(=O)O
1065	C=C/C(=C\c1cccc2c1[C@@H](C[C@H](O)C)N=C([C@@H]2O)C(=O)O)/C	C=CC(=Cc1cccc2c1C(CC(O)C)N=C(C2O)C(=O)O)C
1066	OC(=O)[C@H](c1ccc(c2c1ccc(c2)O)O)C[C@@H](C(C)C)O	OC(=O)C(c1ccc(c2c1ccc(c2)O)O)CC(C(C)C)O
1070	COCC[C@@H]([C@@H](c1cc(Cl)c2c(c1)ccc(c2)OC(=O)CCC(C)C)O)C	COCCC(C(c1cc(Cl)c2c(c1)ccc(c2)OC(=O)CCC(C)C)O)C
1075	C=CC1=C(O)C(=CC2=C[C@H](c3c([C@H]12)cc(cc3C)C(=O)C)C(C)C)C(=O)O	C=CC1=C(O)C(=CC2=CC(c3c(C12)cc(cc3C)C(=O)C)C(C)C)C(=O)O
1076	CC(CCOc1c2[C@H](O)N[C@@H](c2c2c(c1c1ccc(o1)C)ccc(c2)Cl)C(=O)O)C	CC(CCOc1c2C(O)NC(c2c2c(c1c1ccc(o1)C)ccc(c2)Cl)C(=O)O)C
1077	O[C@@H]1C=CC(=O)c2c1cc(C(=O)O)c1c2cc[nH]1	OC1C=CC(=O)c2c1cc(C(=O)O)c1c2cc[nH]1
1078	CCC[C@H]1C=CCc2c1c(cc(c2CCC(=O)O)C(=O)O)C1=CC(=O)C=CC1=O	CCCC1C=CCc2c1c(cc(c2CCC(=O)O)C(=O)O)C1=CC(=O)C=CC1=O
1082	CC[C@@H](/C=C(/C(=O)O)\CCCc1ccc(c2c1cc(CC(=O)O)c(c2)C)O)C	CCC(C=C(C(=O)O)CCCc1ccc(c2c1cc(CC(=O)O)c(c2)C)O)C
1083	CCCCCOC(=O)C1=C2C=CC=N[C@@H]2c2c(C1)[nH]c1c2CC=C(C1)O	CCCCCOC(=O)C1=C2C=CC=NC2c2c(C1)[nH]c1c2CC=C(C1)O
1084	CCc1c[nH]c2c1[C@H](C=C(C2)O)C[C@@H](C(=O)O)CC(=O)O	CCc1c[nH]c2c1C(C=C(C2)O)CC(C(=O)O)CC(=O)O
1085	OCCCOc1cc(Cl)cc(c1[C@@H](c1ccccc1)F)CO	OCCCOc1cc(Cl)cc(c1C(c1ccccc1)F)CO
1089	COc1cccc2c1c1c(c(c2)Cl)n(c2c1CC=CC2)[C@@H](CC(=C)C)O	COc1cccc2c1c1c(c(c2)Cl)n(c2c1CC=CC2)C(CC(=C)C)O
1092	C=CC[C@@H](C(=C)F)NCc1cc(O)cc(c1NCC(=O)O)O	C=CCC(C(=C)F)NCc1cc(O)cc(c1NCC(=O)O)O
1093	OC(=O)C/C=C/Nc1ccc2c(c1)cccc2Cl	OC(=O)CC=CNc1ccc2c(c1)cccc2Cl
1094	OC(=O)[C@@H]([C@H]([n+]1c(O)[nH]c(c1c1ccc2c(c1)CC(=C(N2)O)C(=O)O)C)C(=O)O)O	OC(=O)C(C([n+]1c(O)[nH]c(c1c1ccc2c(c1)CC(=C(N2)O)C(=O)O)C)C(=O)O)O
1096	C/C=C\c1ccc(c(c1)C(=O)O)C(=C(c1occ(c1)Oc1ccccc1C(=O)O)O)Br	CC=Cc1ccc(c(c1)C(=O)O)C(=C(c1occ(c1)Oc1ccccc1C(=O)O)O)Br
1097	CC[C@@H](c1cc(O)c(cc1[C@H](c1ccc(cc1)O)C(=O)O)CC)C	CCC(c1cc(O)c(cc1C(c1ccc(cc1)O)C(=O)O)CC)C
1098	OCC[C@@H](C(=O)O)Cc1c(CCCC(=O)O)cc(c2c1c(ccc2)[C@@H](CCC(=O)O)CC)C(=O)O	OCCC(C(=O)O)Cc1c(CCCC(=O)O)cc(c2c1c(ccc2)C(CCC(=O)O)CC)C(=O)O
1099	C[C@H](CC(c1cccc2c1c1cccc(c1o2)CC(=O)O)(C)C)O	CC(CC(c1cccc2c1c1cccc(c1o2)CC(=O)O)(C)C)O
1101	CCCC(=C(C(=O)O)C[C@@H](c1cc(C)cc(c1)OC)/N=C(/c1c(O)cccc1C(=O)O)\C)O	CCCC(=C(C(=O)O)CC(c1cc(C)cc(c1)OC)N=C(c1c(O)cccc1C(=O)O)C)O
1102	Oc1nc([nH]c1N[C@H]1C=C[C@@H]2c3c1ccc(c3CO2)C(=O)O)O	Oc1nc([nH]c1NC1C=CC2c3c1ccc(c3CO2)C(=O)O)O
1104	CC1=CCc2c(C1)c(CC(=O)[C@H](C(=O)O)N)c1c(c2)cc(c2c1oc(c2)C(=O)O)O	CC1=CCc2c(C1)c(CC(=O)C(C(=O)O)N)c1c(c2)cc(c2c1oc(c2)C(=O)O)O
1109	CCC[C@@H](c1cc(cc(c1)CC(=O)O)C=C(C(=O)O)C(=O)O)NC(=C)C(=O)N	CCCC(c1cc(cc(c1)CC(=O)O)C=C(C(=O)O)C(=O)O)NC(=C)C(=O)N
1112	O=C(O[C@@H]1CC[C@@H]([C@@H](C1)O)O)CNc1ccccc1C(=O)O	O=C(OC1CCC(C(C1)O)O)CNc1ccccc1C(=O)O
1113	CC[C@@H]([C@H]1C(=CCc2c1c(C)ccc2C(=O)OC(=O)C)O)O	CCC(C1C(=CCc2c1c(C)ccc2C(=O)OC(=O)C)O)O
1115	OC(=O)C1=C[C@H](F)c2c(C1=C/C=C/1\CC(=O)C(=C(C1=O)C(=O)O)O)cccc2	OC(=O)C1=CC(F)c2c(C1=CC=C1CC(=O)C(=C(C1=O)C(=O)O)O)cccc2
1116	COC(=O)CCCc1cc(ccc1C(=O)O)N(c1cccc(c1)C(=O)O)/C=C/C(=O)O	COC(=O)CCCc1cc(ccc1C(=O)O)N(c1cccc(c1)C(=O)O)C=CC(=O)O
1117	OC(=O)Cc1ncc2c3c1C(=O)C(=C([C@H]3C=C([C@H]2Cl)O)C(=O)O)Cl	OC(=O)Cc1ncc2c3c1C(=O)C(=C(C3C=C(C2Cl)O)C(=O)O)Cl
1119	O=C/C=C\C[C@H](CCCc1ccc(cc1)Cc1ccc2c(c1)cccc2)C	O=CC=CCC(CCCc1ccc(cc1)Cc1ccc2c(c1)cccc2)C
1120	O=C(C[C@H]1C(=Cc2c3c1cc(cc3cnc2O)C(=O)c1ccccc1)O)NC(=O)O	O=C(CC1C(=Cc2c3c1cc(cc3cnc2O)C(=O)c1ccccc1)O)NC(=O)O
1122	CC(CCCC(=O)Nc1cc(ccc1Cl)/C=C(/C(=O)O)\N)C	CC(CCCC(=O)Nc1cc(ccc1Cl)C=C(C(=O)O)N)C
1123	O=C(OCc1cccc(c1)O)CCCC/C=C\C[C@@H]([C@H](c1cccc(c1)C)O)C	O=C(OCc1cccc(c1)O)CCCCC=CCC(C(c1cccc(c1)C)O)C
1124	C/C=C\C=C(/C=C/1\CC=CC(=C1)c1ccc(c(c1)F)CC(=O)O)CC	CC=CC=C(C=C1CC=CC(=C1)c1ccc(c(c1)F)CC(=O)O)CC
1125	COCc1cccc2c1Cc1c(cccc1C2)OC[C@H](CCC(=O)O)C	COCc1cccc2c1Cc1c(cccc1C2)OCC(CCC(=O)O)C
1127	OC(=C[C@@H](/C=C\c1ccccc1C(=O)O)CCCc1ccc(o1)C(=O)O)c1ccc(c(c1)C(=O)O)O	OC(=CC(C=Cc1ccccc1C(=O)O)CCCc1ccc(o1)C(=O)O)c1ccc(c(c1)C(=O)O)O
1128	C/C=C\C(=C(Cc1c(ccc2c1CC(=C(C2)C(=O)O)C)C(=O)O)C=C)C(C)C	CC=CC(=C(Cc1c(ccc2c1CC(=C(C2)C(=O)O)C)C(=O)O)C=C)C(C)C
1129	COC1=CCc2c([C@H]1S(=O)(=O)N)c(c(cc2)OC)C(C)(C)C	COC1=CCc2c(C1S(=O)(=O)N)c(c(cc2)OC)C(C)(C)C
1130	O=C(OC(=O)[C@@H]1C(=C(Cc2c1c1cccc(c1nc2)C(C)C)C(=O)O)O)NC(=O)[C@H](C(=O)O)N	O=C(OC(=O)C1C(=C(Cc2c1c1cccc(c1nc2)C(C)C)C(=O)O)O)NC(=O)C(C(=O)O)N
1133	COCC(=O)OC(=O)CC[C@@H](c1cc2ccc(cc2cc1[C@H](O)C)C(=O)O)O	COCC(=O)OC(=O)CCC(c1cc2ccc(cc2cc1C(O)C)C(=O)O)O
1134	CO[C@H]1CCCc2c1c(C/C(=C\C)/C(=O)O)cc(c2OC)C(=O)O	COC1CCCc2c1c(CC(=CC)C(=O)O)cc(c2OC)C(=O)O
1136	CO[C@@H]1[C@@H](CC=C(C(=O)NC(=O)O)C)[C@H](O)C=C2[C@H]1C=CC(=C2)C	COC1C(CC=C(C(=O)NC(=O)O)C)C(O)C=C2C1C=CC(=C2)C
