counter	SMILES (prior)	SMILES (after) round trip:
1601	OCC(=O)OC(=O)NC(=O)c1ccc(c2c1ccc(c2)C(=O)O)c1coc2c1cccc2O	OCC(=O)OC(=O)NC(=O)c1ccc(c2c1ccc(c2)C(=O)O)c1coc2c1cccc2O
1602	COc1ccc(c2c1c(cc(c2)C(=O)NS(=O)(=O)c1ccc(cc1)OCC(=O)O)C(=O)O)O	COc1ccc(c2c1c(cc(c2)C(=O)NS(=O)(=O)c1ccc(cc1)OCC(=O)O)C(=O)O)O
1603	O=C(NS(=O)(=O)c1ccc2c(c1O)c(O)ccc2C)CC(=O)O	O=C(NS(=O)(=O)c1ccc2c(c1O)c(O)ccc2C)CC(=O)O
1605	ONC(=O)CC(=O)OC(=O)CCCc1cccc(c1)CC	ONC(=O)CC(=O)OC(=O)CCCc1cccc(c1)CC
1607	CNc1scc(n1)Cc1cnc([nH]1)c1ccc([nH]1)C	CNc1scc(n1)Cc1cnc([nH]1)c1ccc([nH]1)C
1609	N#Cc1ccc2c(c1)cc(c1c2ccc(c1)C(=O)O)O	N#Cc1ccc2c(c1)cc(c1c2ccc(c1)C(=O)O)O
1610	Oc1cc(O)cc(c1)c1c(C(=O)O)c(cc2c1cc[nH]2)C(=O)O	Oc1cc(O)cc(c1)c1c(C(=O)O)c(cc2c1cc[nH]2)C(=O)O
1615	OC(=O)COc1cc(NC(=O)OC(=O)c2ccccc2)c2c(c1)c(O)co2	OC(=O)COc1cc(NC(=O)OC(=O)c2ccccc2)c2c(c1)c(O)co2
1616	CCCc1cc(CC)c(c2c1c(OC)ccc2C)NC	CCCc1cc(CC)c(c2c1c(OC)ccc2C)NC
1626	Oc1c(F)ccc2c1c(F)c1c(c2)cccc1C(=O)O	Oc1c(F)ccc2c1c(F)c1c(c2)cccc1C(=O)O
1630	CC1=CCc2c(C1)nccc2C(=CCCc1cccc(c1)C(=O)O)C(=O)O	CC1=CCc2c(C1)nccc2C(=CCCc1cccc(c1)C(=O)O)C(=O)O
1635	CCCc1cccc(c1)N(C(=O)c1ccc(cc1)O)CCCC(=O)O	CCCc1cccc(c1)N(C(=O)c1ccc(cc1)O)CCCC(=O)O
1637	COC(=O)NC(=O)c1ccc2c(c1)ccc(c2)C	COC(=O)NC(=O)c1ccc2c(c1)ccc(c2)C
1639	COCCc1cc2c(cc1O)c1[nH]cc(c1c1c2cccc1O)CCC(=O)O	COCCc1cc2c(cc1O)c1[nH]cc(c1c1c2cccc1O)CCC(=O)O
1640	CCOCc1cccc(c1Cc1ccccc1OCC(=O)NC(=O)C)C(=O)O	CCOCc1cccc(c1Cc1ccccc1OCC(=O)NC(=O)C)C(=O)O
1642	OC(=O)CC(=O)OCc1cc(Br)c(c(c1OC(=O)Nc1ncc2c(c1)c(Cl)ccc2)Cl)F	OC(=O)CC(=O)OCc1cc(Br)c(c(c1OC(=O)Nc1ncc2c(c1)c(Cl)ccc2)Cl)F
1646	COc1c2c(cccc2c(c2c1c(C)ccc2Cl)CC(=O)O)C(=O)ON=C(N)N	COc1c2c(cccc2c(c2c1c(C)ccc2Cl)CC(=O)O)C(=O)ON=C(N)N
1651	CCCC(CC(=O)c1cc(Cl)c2c(c1)ccc(n2)N)(C)C	CCCC(CC(=O)c1cc(Cl)c2c(c1)ccc(n2)N)(C)C
1653	OC(=O)c1ccc(s1)Cc1ccc([nH]1)C(=O)NS(=O)(=O)c1ccc2c(c1)cc[nH]2	OC(=O)c1ccc(s1)Cc1ccc([nH]1)C(=O)NS(=O)(=O)c1ccc2c(c1)cc[nH]2
1654	COCc1c(c2c(CC)cccc2C(=O)O)c2cccc(c2c2c1c(Cl)ccc2)Br	COCc1c(c2c(CC)cccc2C(=O)O)c2cccc(c2c2c1c(Cl)ccc2)Br
1659	COc1ccc2c(c1)cccc2c1ccc2c(c1OC)cc(c(c2)O)OC	COc1ccc2c(c1)cccc2c1ccc2c(c1OC)cc(c(c2)O)OC
1661	O=C(Nc1cc(n(c1O)C)CC(=O)O)NC(=O)c1cc(cc(c1)C(=O)O)C(C)C	O=C(Nc1cc(n(c1O)C)CC(=O)O)NC(=O)c1cc(cc(c1)C(=O)O)C(C)C
1662	CCCNC(=[N+](C(=O)CC(C)(C)C)C(=CC(=O)O)CO)O	CCCNC(=[N+](C(=O)CC(C)(C)C)C(=CC(=O)O)CO)O
1663	Clc1cc2ccccc2c2c1cc1c(c2)cccc1C	Clc1cc2ccccc2c2c1cc1c(c2)cccc1C
1664	OC(=O)Cc1cccc(c1C(=O)NC(=O)c1ccc2c(c1)c(cc(c2)NC(=O)C(=O)O)C(=O)O)O	OC(=O)Cc1cccc(c1C(=O)NC(=O)c1ccc2c(c1)c(cc(c2)NC(=O)C(=O)O)C(=O)O)O
1665	COC(=O)CC(=O)CC(=O)OC(=O)c1cc(CC(=O)O)c(cc1O)O	COC(=O)CC(=O)CC(=O)OC(=O)c1cc(CC(=O)O)c(cc1O)O
1669	COc1ccc2c(c1C)c(ccc2)C(=O)Nc1c(O)cccc1C(=O)C(=O)O	COc1ccc2c(c1C)c(ccc2)C(=O)Nc1c(O)cccc1C(=O)C(=O)O
1670	CCCCCc1ccc(c(c1)Cc1c(O)[nH]cc1c1ccccc1)O	CCCCCc1ccc(c(c1)Cc1c(O)[nH]cc1c1ccccc1)O
1671	COc1ccc(c(c1C(=O)NC(=O)CC(=O)NC(=O)C)O)CCC(=O)O	COc1ccc(c(c1C(=O)NC(=O)CC(=O)NC(=O)C)O)CCC(=O)O
1672	OC(=O)Cc1coc2c1c(C)c1c(c2)ccc2c1[nH]cc2C	OC(=O)Cc1coc2c1c(C)c1c(c2)ccc2c1[nH]cc2C
1674	O=C(CN(c1ccc2c(c1)nc(c(c2C)C(=O)O)O)C(=C)Cc1ccc(cc1)O)OC(=O)C	O=C(CN(c1ccc2c(c1)nc(c(c2C)C(=O)O)O)C(=C)Cc1ccc(cc1)O)OC(=O)C
1675	NCc1ccc(cc1C(=O)NS(=O)(=O)O)Cc1c(ccc(c1I)C#N)CC(=O)O	NCc1ccc(cc1C(=O)NS(=O)(=O)O)Cc1c(ccc(c1I)C#N)CC(=O)O
1676	COC(=O)NS(=O)(=O)c1ccc2c(c1)c(O)cc(c2)Cc1ccccc1	COC(=O)NS(=O)(=O)c1ccc2c(c1)c(O)cc(c2)Cc1ccccc1
1682	CC(=O)NCc1cc(C)ccc1OCCC(Cc1ccc2c(c1)cccc2)(F)F	CC(=O)NCc1cc(C)ccc1OCCC(Cc1ccc2c(c1)cccc2)(F)F
1683	C=CCc1cc(NC(=O)CC(=O)O)cc(c1)C(=O)O	C=CCc1cc(NC(=O)CC(=O)O)cc(c1)C(=O)O
1685	N#CCC(=O)CCc1c(SC)cc(c2c1cc1cccc(c1c2)C)O	N#CCC(=O)CCc1c(SC)cc(c2c1cc1cccc(c1c2)C)O
1687	CCOC(=O)NC(=O)c1c(C)ccc2c1cccc2	CCOC(=O)NC(=O)c1c(C)ccc2c1cccc2
1692	CCCC(=O)N(C(=O)Nc1cc2ccccc2c2c1CNC2)C	CCCC(=O)N(C(=O)Nc1cc2ccccc2c2c1CNC2)C
1693	Oc1cc(C(=O)O)c(cc1c1cccc2c1cc(cc2)S(=O)(=O)O)S(=O)(=O)O	Oc1cc(C(=O)O)c(cc1c1cccc2c1cc(cc2)S(=O)(=O)O)S(=O)(=O)O
1696	COc1c2CCCCc2cc(c1c1cc(Cl)ccc1Cl)O	COc1c2CCCCc2cc(c1c1cc(Cl)ccc1Cl)O
1697	OCc1ccc(c2c1CC(=CC2)COc1cc(ccc1C(C)(C)C)C(=O)O)O	OCc1ccc(c2c1CC(=CC2)COc1cc(ccc1C(C)(C)C)C(=O)O)O
1701	OCc1ccc(c2c1cc(O)cc2O)CCC(=O)O	OCc1ccc(c2c1cc(O)cc2O)CCC(=O)O
1702	COc1ccccc1C(=O)CN(C(C)(C)C)c1ccc(cc1)C(=O)O	COc1ccccc1C(=O)CN(C(C)(C)C)c1ccc(cc1)C(=O)O
1703	OC(=O)CC(=NCC(=O)c1ccc2c(c1C(=O)O)cc(cc2)O)O	OC(=O)CC(=NCC(=O)c1ccc2c(c1C(=O)O)cc(cc2)O)O
1704	CCCCOC(=O)CCC(=O)Oc1c(CCO)ccc2c1c(OCCC)ccc2	CCCCOC(=O)CCC(=O)Oc1c(CCO)ccc2c1c(OCCC)ccc2
1706	COc1c2ccc(cc2c(c2c1c(O)c(OC)c(c2)Cl)c1ccccc1)C	COc1c2ccc(cc2c(c2c1c(O)c(OC)c(c2)Cl)c1ccccc1)C
1707	N#CCCc1cc(c(cc1I)OC)C(c1cccc(c1)C(=O)O)(C)C	N#CCCc1cc(c(cc1I)OC)C(c1cccc(c1)C(=O)O)(C)C
1711	CCC(=O)NC(=O)Nc1cc(oc1c1cc(O)cc2c1c(O)c1c(c2C)cc(c(c1)C(=O)O)O)C	CCC(=O)NC(=O)Nc1cc(oc1c1cc(O)cc2c1c(O)c1c(c2C)cc(c(c1)C(=O)O)O)C
1716	OC(=O)CCC(=O)[N+](=C(N)N)C(=O)CCCNc1cccc(c1)C(=O)OC(=O)CC(=O)O	OC(=O)CCC(=O)[N+](=C(N)N)C(=O)CCCNc1cccc(c1)C(=O)OC(=O)CC(=O)O
1721	CCC(=O)N(c1ccccc1)C(=O)OCC(=CC(O)(C)C)c1cccc2c1cc1cc[nH]c1c2	CCC(=O)N(c1ccccc1)C(=O)OCC(=CC(O)(C)C)c1cccc2c1cc1cc[nH]c1c2
1722	O=C(OC(=O)c1cccc2c1cccc2Cl)Cc1ccc(cc1)C(=O)O	O=C(OC(=O)c1cccc2c1cccc2Cl)Cc1ccc(cc1)C(=O)O
1725	OC(=O)c1ccc2c(c1)c(ccc2O)C(=O)N(c1ccsc1C(=O)O)C(=N)O	OC(=O)c1ccc2c(c1)c(ccc2O)C(=O)N(c1ccsc1C(=O)O)C(=N)O
1730	OC1=C(Cc2c(C1)c(O)c(nc2O)O)Cc1ccccc1Cl	OC1=C(Cc2c(C1)c(O)c(nc2O)O)Cc1ccccc1Cl
1733	CCCCNc1c(CCCC(=O)OC(=O)C)ccc(c1OCC)O	CCCCNc1c(CCCC(=O)OC(=O)C)ccc(c1OCC)O
1734	CCOC(=O)CC(=O)N(C(=O)CCCCC(=O)O)C(=O)N	CCOC(=O)CC(=O)N(C(=O)CCCCC(=O)O)C(=O)N
1735	OCc1cc(O)c(cc1O)c1[nH]c(cc1Cc1cc(n(c1O)CC(=O)O)C)O	OCc1cc(O)c(cc1O)c1[nH]c(cc1Cc1cc(n(c1O)CC(=O)O)C)O
1736	Fc1ccc(cc1)Oc1ccccc1c1cccnc1	Fc1ccc(cc1)Oc1ccccc1c1cccnc1
1737	O=C(OS(=O)(=O)c1cc(N)cc2c1cc(N)c(c2)C(=N)O)CC(=O)c1ccccc1	O=C(OS(=O)(=O)c1cc(N)cc2c1cc(N)c(c2)C(=N)O)CC(=O)c1ccccc1
1738	Fc1ccccc1CCOc1c(Cl)c2oc3c(c2c2c1[nH]cc2)cccc3Cl	Fc1ccccc1CCOc1c(Cl)c2oc3c(c2c2c1[nH]cc2)cccc3Cl
1743	OCCC=C(C(=O)NC(=O)COc1c(ccc(c1OC)F)C(=O)O)C(=O)N	OCCC=C(C(=O)NC(=O)COc1c(ccc(c1OC)F)C(=O)O)C(=O)N
1756	O=C(c1ccc2c(n1)cccc2C)NC(=O)NS(=O)(=O)O	O=C(c1ccc2c(n1)cccc2C)NC(=O)NS(=O)(=O)O
1757	CCCCCCC(=O)NC(=O)NC(=O)c1ccccc1CC	CCCCCCC(=O)NC(=O)NC(=O)c1ccccc1CC
1760	NCCc1cc(cc2c1cc(cc2)C(c1cc(Cl)c2c(c1Cl)onc2)(C)C)C(=O)O	NCCc1cc(cc2c1cc(cc2)C(c1cc(Cl)c2c(c1Cl)onc2)(C)C)C(=O)O
1766	COc1cc(Cl)cc(c1)C(=C(C(=CC(=O)OC(=O)CC(=O)O)C)C)NC(=O)CC(=O)O	COc1cc(Cl)cc(c1)C(=C(C(=CC(=O)OC(=O)CC(=O)O)C)C)NC(=O)CC(=O)O
1769	OC(=O)c1cc(Oc2ccccc2)c2c(c1C(=O)O)cc([nH]2)C	OC(=O)c1cc(Oc2ccccc2)c2c(c1C(=O)O)cc([nH]2)C
1774	OCCc1cc2c(cc1c1c(cc(cc1C(=O)O)O)C(=O)N)ccc1c2CCCC1	OCCc1cc2c(cc1c1c(cc(cc1C(=O)O)O)C(=O)N)ccc1c2CCCC1
1776	Oc1cc2ccccc2c(c1)c1ccc(c(n1)O)C	Oc1cc2ccccc2c(c1)c1ccc(c(n1)O)C
1779	OC(=O)Cc1ccccc1C(=O)OC(=O)C(=CC(=O)c1cc(O)c(c(c1O)C)CC(=O)O)C	OC(=O)Cc1ccccc1C(=O)OC(=O)C(=CC(=O)c1cc(O)c(c(c1O)C)CC(=O)O)C
1780	CCc1[nH]ccc1C(=O)Oc1c(O)[nH]c2c1c(Cl)ccc2	CCc1[nH]ccc1C(=O)Oc1c(O)[nH]c2c1c(Cl)ccc2
1781	CCCCc1ccc2c(c1)c(O)cc(c2OCC)C(CCCC)(C)C	CCCCc1ccc2c(c1)c(O)cc(c2OCC)C(CCCC)(C)C
1782	Cc1cc(ccc1NCc1oc2c(n1)c1ccccc1cc2)C(N)(C)C	Cc1cc(ccc1NCc1oc2c(n1)c1ccccc1cc2)C(N)(C)C
1784	OC(=O)c1ccc(c(c1)C(C)(C)C)c1ccc(c(c1)F)C(=O)O	OC(=O)c1ccc(c(c1)C(C)(C)C)c1ccc(c(c1)F)C(=O)O
1785	CCOCc1c[nH]c(c1)c1ccc(cc1)c1ccc2c(c1CO)n(C)cc2	CCOCc1c[nH]c(c1)c1ccc(cc1)c1ccc2c(c1CO)n(C)cc2
1786	CCOC(=O)CC(=O)OCc1cc(C)c(c2c1cc(O)c(c2)C(=O)O)CC(=O)NC(=O)CO	CCOC(=O)CC(=O)OCc1cc(C)c(c2c1cc(O)c(c2)C(=O)O)CC(=O)NC(=O)CO
1787	CCCCCc1c(N)ccc(c1OCC(=O)O)c1[nH]ccc1C	CCCCCc1c(N)ccc(c1OCC(=O)O)c1[nH]ccc1C
1790	Nc1cc(cc(c1)C(=O)O)Cc1cc([nH]c1O)O	Nc1cc(cc(c1)C(=O)O)Cc1cc([nH]c1O)O
1794	OC(=O)CCc1cc2c(cc1NC(=O)NC(=O)C)cccc2O	OC(=O)CCc1cc2c(cc1NC(=O)NC(=O)C)cccc2O
1795	O=C(NC(=O)Nc1cc(O)cc2c1cccc2)CCC1CCCCC1	O=C(NC(=O)Nc1cc(O)cc2c1cccc2)CCC1CCCCC1
1799	CCc1cccc(c1C(=O)OC(=O)c1ccccc1O)C	CCc1cccc(c1C(=O)OC(=O)c1ccccc1O)C
1800	COCc1c(ccc2c1[nH]c1c2cc(c(c1C(=O)O)O)O)CC(=O)O	COCc1c(ccc2c1[nH]c1c2cc(c(c1C(=O)O)O)O)CC(=O)O
1804	CCCc1cc2c(NC(=O)OC(=O)CCC(=O)O)c(Cl)c(c(c2c(c1OC)OC)O)F	CCCc1cc2c(NC(=O)OC(=O)CCC(=O)O)c(Cl)c(c(c2c(c1OC)OC)O)F
1806	OC(=O)C=C(c1ccccc1C(=O)O)c1ccc(c(c1)O)C	OC(=O)C=C(c1ccccc1C(=O)O)c1ccc(c(c1)O)C
1810	CCOC(=O)c1ccc(c2c1c(CC(=O)O)c(cc2N)C)c1cc(F)ccc1N	CCOC(=O)c1ccc(c2c1c(CC(=O)O)c(cc2N)C)c1cc(F)ccc1N
1811	CCOC(=O)NC(=O)Nc1ccc(cc1O)CCC(=O)O	CCOC(=O)NC(=O)Nc1ccc(cc1O)CCC(=O)O
1813	O=C(NS(=O)(=O)c1csc(c1)COc1ccccc1)Nc1ccccc1C	O=C(NS(=O)(=O)c1csc(c1)COc1ccccc1)Nc1ccccc1C
1814	COc1c(Br)c(cc2c1c(cc(c2)O)Cc1c[nH]c(c1)c1ccc[nH]1)C(=O)CC(=O)O	COc1c(Br)c(cc2c1c(cc(c2)O)Cc1c[nH]c(c1)c1ccc[nH]1)C(=O)CC(=O)O
1815	OCc1ccc(c2c1cc(O)cc2)CNC(=CC(=O)O)CC(=O)O	OCc1ccc(c2c1cc(O)cc2)CNC(=CC(=O)O)CC(=O)O
1818	CCOS(=O)(=O)Cc1ccccc1c1ccc(c2c1cc[nH]2)c1ccnc(c1)O	CCOS(=O)(=O)Cc1ccccc1c1ccc(c2c1cc[nH]2)c1ccnc(c1)O
1819	OC(=O)c1cc2c(nc1O)cc(c1c2cc2cccc(c2c1)C)O	OC(=O)c1cc2c(nc1O)cc(c1c2cc2cccc(c2c1)C)O
1824	Oc1ccc(cc1)COc1cc(cc2c1cccc2)C(=O)O	Oc1ccc(cc1)COc1cc(cc2c1cccc2)C(=O)O
1832	CC(c1ccccc1c1cccc(c1)S(=O)(=O)O)(C)C	CC(c1ccccc1c1cccc(c1)S(=O)(=O)O)(C)C
1833	OC(=O)C(=Cc1ccc2c(c1C(=O)C(=O)O)cccc2)Cc1ccsc1	OC(=O)C(=Cc1ccc2c(c1C(=O)C(=O)O)cccc2)Cc1ccsc1
1834	COc1ncc(cc1C1=CCc2c(C1)cccn2)c1c(O)cc(cc1OC)CC(=O)O	COc1ncc(cc1C1=CCc2c(C1)cccn2)c1c(O)cc(cc1OC)CC(=O)O
1836	CCCOc1c(OC(=O)CCC(=O)O)cc(c(c1OC)COC(=O)C)O	CCCOc1c(OC(=O)CCC(=O)O)cc(c(c1OC)COC(=O)C)O
1841	Clc1ccc2c(c1)oc1c2c(ccc1O)C(=O)O	Clc1ccc2c(c1)oc1c2c(ccc1O)C(=O)O
1842	OCCCc1ccc(c2c1cc(C(=O)C)c1c2CCCC1)C(=O)O	OCCCc1ccc(c2c1cc(C(=O)C)c1c2CCCC1)C(=O)O
1844	N#Cc1ccccc1N(C(C)(C)C)c1ccccc1	N#Cc1ccccc1N(C(C)(C)C)c1ccccc1
1846	CNCCc1cc2CC=C(Cc2c(c1)c1cc(O)cc2c1cccc2CC(=O)O)C	CNCCc1cc2CC=C(Cc2c(c1)c1cc(O)cc2c1cccc2CC(=O)O)C
1847	Fc1ccc2c(c1)[nH]c1c2cc2c(c1)C(=O)C=C(C2=O)C(=O)O	Fc1ccc2c(c1)[nH]c1c2cc2c(c1)C(=O)C=C(C2=O)C(=O)O
1848	ON=C(C(=C(c1cc(ccc1Cc1ccn(c1C(=O)O)CCC(=O)O)C(=O)OC)OC(=O)N)O)O	ON=C(C(=C(c1cc(ccc1Cc1ccn(c1C(=O)O)CCC(=O)O)C(=O)OC)OC(=O)N)O)O
1849	Fc1ccc(c(c1)O)C(=C)CC(c1ccc(c(c1)O)C(=O)O)(C)C	Fc1ccc(c(c1)O)C(=C)CC(c1ccc(c(c1)O)C(=O)O)(C)C
1852	On1c(ccc1O)Cc1cccc2c1CC=CC2	On1c(ccc1O)Cc1cccc2c1CC=CC2
1853	O=C(Nc1c(O)cc2c(c1Cl)cco2)CCC(=O)O	O=C(Nc1c(O)cc2c(c1Cl)cco2)CCC(=O)O
1855	CC(=O)Oc1ccc(cc1Cc1c(C)ccc2c1cccc2)O	CC(=O)Oc1ccc(cc1Cc1c(C)ccc2c1cccc2)O
1856	COCCc1cccc(c1c1cc(O)cc(c1CC)O)C(=O)O	COCCc1cccc(c1c1cc(O)cc(c1CC)O)C(=O)O
1858	CC(=O)Nc1c2ccc(c(c2cc2c1cc[nH]2)C(=O)O)C(=O)c1[nH]cc(c1)Br	CC(=O)Nc1c2ccc(c(c2cc2c1cc[nH]2)C(=O)O)C(=O)c1[nH]cc(c1)Br
1860	CCOc1c(c2ccc(c(c2)C(=O)O)OC)c(Cl)c(c2c1c(ccc2C)OC(C)C)OC	CCOc1c(c2ccc(c(c2)C(=O)O)OC)c(Cl)c(c2c1c(ccc2C)OC(C)C)OC
1861	COc1cc2c(O)ccc(c2cc1OCCCC)Cl	COc1cc2c(O)ccc(c2cc1OCCCC)Cl
1862	COc1cccc2c1ccc(c2)Cc1csc(c1)C(=O)NC(=O)CC(=O)O	COc1cccc2c1ccc(c2)Cc1csc(c1)C(=O)NC(=O)CC(=O)O
1863	COc1cccc(c1)NC1=NCc2c(N1)cccc2	COc1cccc(c1)NC1=NCc2c(N1)cccc2
1864	OCC(=O)NC(=O)Cc1c(CCC(=O)O)c(O)cc2c1ccc1c2cc(cc1)Cl	OCC(=O)NC(=O)Cc1c(CCC(=O)O)c(O)cc2c1ccc1c2cc(cc1)Cl
1868	Oc1ccc(cc1)C(=O)c1cccc2c1cccc2	Oc1ccc(cc1)C(=O)c1cccc2c1cccc2
1873	Clc1ccc2c(c1)ccc1c2cc(O)c(c1)C(=O)O	Clc1ccc2c(c1)ccc1c2cc(O)c(c1)C(=O)O
1875	Oc1nc(O)c(cc1CCCCOCc1c[nH]c2c1cc(O)c(c2)Cl)O	Oc1nc(O)c(cc1CCCCOCc1c[nH]c2c1cc(O)c(c2)Cl)O
1876	CCCCCOC(=O)Cc1cc(Cl)c(c(c1O)O)c1cc(O)cc(c1CNC(=O)CC(=O)O)O	CCCCCOC(=O)Cc1cc(Cl)c(c(c1O)O)c1cc(O)cc(c1CNC(=O)CC(=O)O)O
1878	COCCOc1c(CC(=O)NO)c(C(=O)O)c(c2c1ccc(c2)F)O	COCCOc1c(CC(=O)NO)c(C(=O)O)c(c2c1ccc(c2)F)O
1879	COCC(=CC(=O)N)NC(=CCCc1ccc(o1)CCO)C	COCC(=CC(=O)N)NC(=CCCc1ccc(o1)CCO)C
1880	CCCCCc1c(O)ccc2c1cc(C(=O)C(=CCC#N)C(=O)OC(=O)CNCC)c(c2)C(=O)O	CCCCCc1c(O)ccc2c1cc(C(=O)C(=CCC#N)C(=O)OC(=O)CNCC)c(c2)C(=O)O
1883	CC(CCn1c(cc2c1cccc2)C(=O)Nc1cc(O)cc(c1Cl)O)C	CC(CCn1c(cc2c1cccc2)C(=O)Nc1cc(O)cc(c1Cl)O)C
1884	OC(=O)Cc1c(Cl)c2cc(O)cc(c2c2c1n(cc(c2=O)C(=O)O)C(=O)O)Cl	OC(=O)Cc1c(Cl)c2cc(O)cc(c2c2c1n(cc(c2=O)C(=O)O)C(=O)O)Cl
1886	SCCC(c1cc(c2c(c1O)cc(cc2C(=O)O)CC(=O)O)C(F)(F)F)(C)C	SCCC(c1cc(c2c(c1O)cc(cc2C(=O)O)CC(=O)O)C(F)(F)F)(C)C
1887	OC(=O)CCc1cc2c(c(c1C(=O)O)O)c(Nc1c[nH]cc1)c(c1c2cc(cn1)C(=O)O)Cl	OC(=O)CCc1cc2c(c(c1C(=O)O)O)c(Nc1c[nH]cc1)c(c1c2cc(cn1)C(=O)O)Cl
1888	CCc1c(COC(=O)C(C)C)ccc(c1C(=O)O)Cl	CCc1c(COC(=O)C(C)C)ccc(c1C(=O)O)Cl
1889	OCCOC(=O)NC(=O)Cc1c(Cl)ccc(c1O)Cl	OCCOC(=O)NC(=O)Cc1c(Cl)ccc(c1O)Cl
1894	CCc1c(CC)ccc(c1CC(=Cc1cc2ccc(cc2c(c1)C(=O)O)C(=O)O)C)C(=O)O	CCc1c(CC)ccc(c1CC(=Cc1cc2ccc(cc2c(c1)C(=O)O)C(=O)O)C)C(=O)O
1902	CCOC(=O)Nc1cc(OC)cc2c1[nH]c(c2CO)O	CCOC(=O)Nc1cc(OC)cc2c1[nH]c(c2CO)O
1905	CCCCCCOC(=CC(=NO)O)c1cc2c([nH]1)cccc2	CCCCCCOC(=CC(=NO)O)c1cc2c([nH]1)cccc2
1909	CCCc1ccc2c(c1)cc(c(c2)C(=O)O)C(=Cc1ccccc1)c1ccoc1CC	CCCc1ccc2c(c1)cc(c(c2)C(=O)O)C(=Cc1ccccc1)c1ccoc1CC
1916	COC(=O)Cc1cc2cccc(c2cc1C)C(=O)OC(=O)Nc1ccccc1N	COC(=O)Cc1cc2cccc(c2cc1C)C(=O)OC(=O)Nc1ccccc1N
1927	Oc1ccc2c(c1c1ccccc1)c1nccc(c1cc2O)C	Oc1ccc2c(c1c1ccccc1)c1nccc(c1cc2O)C
1931	O=Cc1c(C)cc(cc1c1cc(O)c(nc1CO)O)COC(=O)c1ccccc1	O=Cc1c(C)cc(cc1c1cc(O)c(nc1CO)O)COC(=O)c1ccccc1
1933	COc1cc(O)c2c(c1)occ2c1ccc(cc1C(=N)N)C(=O)O	COc1cc(O)c2c(c1)occ2c1ccc(cc1C(=N)N)C(=O)O
1938	OC(=O)COc1cc(O)c2c(c1)cc(cc2)S(=O)(=O)CCC(=O)O	OC(=O)COc1cc(O)c2c(c1)cc(cc2)S(=O)(=O)CCC(=O)O
1940	OC(=O)CCC(=O)N(S(=O)(=O)O)C(=O)c1c2ccccc2cc2c1c(Cl)c(cc2)F	OC(=O)CCC(=O)N(S(=O)(=O)O)C(=O)c1c2ccccc2cc2c1c(Cl)c(cc2)F
1943	COCC=C(c1cccc(c1OCCC)O)Cc1cccc(c1)OC	COCC=C(c1cccc(c1OCCC)O)Cc1cccc(c1)OC
1945	O=C(OC(=O)c1ccc2c(c1)cc(c1c2cccc1)C)COCc1ccc(o1)c1ccccc1O	O=C(OC(=O)c1ccc2c(c1)cc(c1c2cccc1)C)COCc1ccc(o1)c1ccccc1O
1946	CC(=O)NC(=O)CCc1c(Cl)ccc(c1Cl)C(C(=O)O)C(=O)O	CC(=O)NC(=O)CCc1c(Cl)ccc(c1Cl)C(C(=O)O)C(=O)O
1947	O=C(NC(=O)Nc1cccc(c1CCC(=O)O)C(C(=O)O)(F)F)NC(=O)CC(=O)O	O=C(NC(=O)Nc1cccc(c1CCC(=O)O)C(C(=O)O)(F)F)NC(=O)CC(=O)O
1950	COC(=O)c1ccc2c(c1)c(cc1c2cccc1)C(=O)O	COC(=O)c1ccc2c(c1)c(cc1c2cccc1)C(=O)O
1952	N#CCCC(c1cccc(c1Cl)c1c(O)cccc1C(=O)O)(C)C	N#CCCC(c1cccc(c1Cl)c1c(O)cccc1C(=O)O)(C)C
1955	C=Cc1cc(O)c(c2c1c(c[nH]2)NC(=O)NC(=O)O)c1[nH]cc(c1)CCC(=O)O	C=Cc1cc(O)c(c2c1c(c[nH]2)NC(=O)NC(=O)O)c1[nH]cc(c1)CCC(=O)O
1960	CCc1ccc2c(c1)c(CC(=O)O)c1c(c2)C(=CC1)c1cc(c([nH]1)O)C(=O)O	CCc1ccc2c(c1)c(CC(=O)O)c1c(c2)C(=CC1)c1cc(c([nH]1)O)C(=O)O
1962	COC1=CCc2c3c1c(C(=O)O)c1occc1c3c(cc2O)C(=O)O	COC1=CCc2c3c1c(C(=O)O)c1occc1c3c(cc2O)C(=O)O
1963	CNc1c(CC(c2cc3[nH]ccc3c3c2[nH]c(c3)N)(C)C)c(O)c2c(c1CC(=O)O)cccc2	CNc1c(CC(c2cc3[nH]ccc3c3c2[nH]c(c3)N)(C)C)c(O)c2c(c1CC(=O)O)cccc2
1968	CSc1ccc(c(c1c1cccc2c1cc(cc2)C(=O)O)Cl)CC(=O)O	CSc1ccc(c(c1c1cccc2c1cc(cc2)C(=O)O)Cl)CC(=O)O
1973	CC(=O)OC(=O)c1cc(F)c(cc1CCCc1c(F)ccc(c1C(=O)O)O)O	CC(=O)OC(=O)c1cc(F)c(cc1CCCc1c(F)ccc(c1C(=O)O)O)O
1975	O=Cc1c(O)c(c(cc1C(=O)O)C(=O)O)C(=O)c1cc(O)cc(c1C(=O)O)C(=O)O	O=Cc1c(O)c(c(cc1C(=O)O)C(=O)O)C(=O)c1cc(O)cc(c1C(=O)O)C(=O)O
